,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
2025,gp:AOqpTOFvTS-L_b7JapS0iJK0nEAfbmYAWqtloeg3dYCJnbVPQ1vCZeFKTH5_-2TnNeXK7x-UmdFc6yAxU64zCA,Lorna Newman,https://play-lh.googleusercontent.com/a-/AOh14GgrgqhYy_z3p9m8LNy02t_WV7TIw7dWmOqA4WpvoLY,"Was great until today, two apps won't open, I've run separate scanning apps that show no virus or malware so i don't know why after years they are suddenly not working?",3,9,68.00,2021-03-23 00:48:53,,
2026,gp:AOqpTOHRfmNI823YPghB-iRD9mJrYto8tufyObl6oPrqpwl3Qb34pHvwLR4s6ka5qHd-9Rnl0SExHz7apMNVzw,Gillian Cameron,https://play-lh.googleusercontent.com/a/AATXAJyFXBZZK3KknF8PZcyL4U0r7ysEC9hHI8Naclco=mo,Normally OK but has just crashed completely and I can't get access to the app never mind check my account!,2,2,68.00,2021-03-22 23:36:53,,
2027,gp:AOqpTOEMgQnw8w0yJzADz91er4ubRpMZDuc4W_Ma7j6LBFTB1XvCftc3ORBlM0cpDpz7NiNcmENSHku2AfJR8w,Nicole Ferrari,https://play-lh.googleusercontent.com/a/AATXAJw8DwegT75rCpRV30HW-5ulJliB9iZEhE3FTxTA=mo,Has randomly stopped working! And crashing all the time even when the app isn't open,1,3,69.01,2021-03-22 22:58:02,,
2028,gp:AOqpTOFQ2ciWDGZmfpJn01gxTixRuiEPOo6av3atSx2sw-ocMjpEDT4ViuTzmAafAXStDQqXhZyp7V6GJ4CqEw,Celtic 1888,https://play-lh.googleusercontent.com/a-/AOh14Gj-tN82p_0iUMFplA30vYdAQiauAhnUfd8RLEzXHA,"Horrible, app keeps crashing",1,2,,2021-03-22 22:10:49,,
2029,gp:AOqpTOH5Q8Ojp0H_MNMRs20F2rUpEBqvw4KRow687QgEF47GxQ_yJM8IW1uYgiC_TnfVcBTlIFAnGWKuxsLbvQ,Angela Duffy,https://play-lh.googleusercontent.com/a/AATXAJwcTnNr79VouYGazsVvCP903I-ioyHWWtQZIkzM=mo,"Used for over six years, lovely app.",5,0,68.00,2021-03-22 21:49:56,,
2030,gp:AOqpTOE92bjSLhYckF8OTAJnfTIkxP6YEGmZgK8H7elKW7I2DrNtJmzK4WXIt0aualnWKuhmuuWHOBMQrNcCDQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Occasionally the text changes colour to dark blue and makes it hard to read.,5,0,68.00,2021-03-22 21:11:46,,
2031,gp:AOqpTOGO813ssOclxwiwXnV7qF8vMJ1u9IM4rwYDA9U9mQMFe9LqAy_ihjB78QK7kPnX63rr0IIBOq9at2KGaw,FRANCES Sharp,https://play-lh.googleusercontent.com/a/AATXAJzj5z338MoZg7-f1JcwjzncJ_50kmnr9EpDGZUt=mo,Excellent,5,0,68.00,2021-03-22 19:00:17,,
2032,gp:AOqpTOGK84SJEd8naXG3VUFHNxjAm1JI_As4Q4kQmAtB3ETZctLZKXPfGJwQlZjoqWDoko4zz2TToZM5x85_Zg,Liz Muir,https://play-lh.googleusercontent.com/a/AATXAJwuPOaaPRcw_NDbsToSpiAcvnh64YrlMRREEFzE=mo,Very good indeed.,5,0,68.00,2021-03-22 18:48:42,,
2033,gp:AOqpTOFtqQD17DsRabEmr9rJtVYjVaJPd-Jqr0P_PmIeCZx0PASL1q_vnc0fhHdyh2i8otAxCvezQEqlbebKvg,Annlaug Tennoy,https://play-lh.googleusercontent.com/a/AATXAJxF0NLI3FVwXZ9IZKf7RyGQ4hTL21T7s26aEKuk=mo,"Its the second time I have installed it. It looks good, and I m looking forward to use it again.",5,0,18.2,2021-03-22 17:50:06,,
2034,gp:AOqpTOE4h0INnIjNOhNAIoRwolNYl-2lYVdlRiX9TIYTd8eS6q4LjtP_pzx3nddFbQ-rXkrSG3XZuXiE8W_qgw,Tim Alderson,https://play-lh.googleusercontent.com/a-/AOh14GirvCjxr07IxGFoIM-PMoNiEOsttzpBJ3eGIvdAZQ,Did what it says on the tin!,5,0,68.00,2021-03-22 16:20:41,,
2035,gp:AOqpTOEy3RxFO4LNZ_jIimtI4LfVCeeR99pK1XuHRy8FNfZxU-4cUW_Kpk4q7Z0rt6hMU2InPu0hKdfxUwBv_Q,Highland Voices,https://play-lh.googleusercontent.com/a-/AOh14Ghgx4rvm4de4ZuhFJmS6DVoHegRo41-76DBN553,Very simple and easy to use and understand. Love it!!,4,0,68.00,2021-03-22 06:13:50,,
2036,gp:AOqpTOHyX2wssBsE4IqEq5pKGi1INGNrc9BLHV0ZurI0nzsDkXB34YROtGu0Ztve-_7yFLo9ataGJ435hz3WOQ,Shafiq Mog,https://play-lh.googleusercontent.com/a-/AOh14GgsZrz4YTe7A-EvtaP4EWMoGBK5QA3p8D2wuoos,"It works with few, if any, problems.",5,0,68.00,2021-03-21 16:45:31,,
2037,gp:AOqpTOHmESjcRGhd3yt1lTabW3Fnk3qxN5-gVLM8V2uTRS5lbd9sYK15auSyrfJwKA3j9f2lcFVr2LBYAUrUpw,Agnes Brown,https://play-lh.googleusercontent.com/a/AATXAJwfiiYZd7uagv3fT_q8LnddZtG1VZwgv1i5mfqx=mo,"Very quick, so much easier than the laptop",5,0,68.00,2021-03-21 13:29:11,,
2038,gp:AOqpTOG0kQRcntPm9hx7x-5qrCb3c3RsnYk9P-XDqMFoxm1CEjd_ezltInXX8VilH99dhqujLLNnAACXGyU2eQ,ROSALIND Feeney,https://play-lh.googleusercontent.com/a/AATXAJywn3KmB8egczj7BGDu7VXO7gvyjAa04ksRo-G-=mo,I am really happy using this it's accessible and easy to use,5,0,68.00,2021-03-21 12:00:04,,
2039,gp:AOqpTOEbumacRj6ISLWyvo6XFPEPMJZmQ6zFC3HKD_ZCm32qPyGBajgCVMJEZ5LaJAaj6rCjbmr4wf-EN07dag,liz Robinson,https://play-lh.googleusercontent.com/a/AATXAJwQDBbbqFW8Kx1F7JS8htOO-2vDz9-t65Hm0AlU=mo,I love it. So far so good,5,0,68.00,2021-03-21 11:40:33,,
2040,gp:AOqpTOEXCsx1GpLZ2rSWThTrsIYXMwLQ-TcnhD5W9iMHchn6DySgNoJ9R9byXETzd_ZMFQ4nnTW3XYx0aR-Csw,Frank Collins,https://play-lh.googleusercontent.com/a/AATXAJxFCf6cv8mmx1RFX1BBp2Ir9rnekOzjHHpUnSbg=mo,Very quick easy to use service Highly Recommend this service,5,0,,2021-03-20 18:53:28,,
2041,gp:AOqpTOGJI9Sii38wq_hNpBpFuUN9IJ59uWYMYlT7KC8B8eHsStQa6pRuVx1aGgaCxPFTgivpEuzpqvf7aKYvAw,Justine Campbell,https://play-lh.googleusercontent.com/a-/AOh14GitxKYPKWqNWw2pxBNUIr_m9fe9pG86U5azSSIoFA,Keeps needing to be updated,1,1,68.00,2021-03-20 14:13:24,,
2042,gp:AOqpTOGYjoafN1cF9ZgWEs0bIy2ZFmWNg0AP6jnOwlo-YR_QlaCXk1OmZ6NKH1jRGsjxaYwMFLrW0XECCN0rtA,Evelyn Mechan,https://play-lh.googleusercontent.com/a/AATXAJyJ00tP6mlk4cushTnEtzR2usIlsDv6gG1T6Djz=mo,So easy and simple,5,0,68.00,2021-03-20 13:36:26,,
2043,gp:AOqpTOHyi6jYIbSvHT-x4NKcNCIgSVyt3KbifSFALHqP9j8VzPJ94bm4Z0qVf6Vvoxcyf_bDcGlkQojtKC0tkw,Pamela Robertson,https://play-lh.googleusercontent.com/a/AATXAJx2Ems8OfbVRK-OZvEMKaNxUS5Rq9u4RcWvlJxN=mo,easy and efficient,5,0,68.00,2021-03-20 12:55:09,,
2044,gp:AOqpTOFQdtLoov1fA0H2ALnHCC_wO4G3g4tihUen3pZjCdiPYm3li7kGireYCMEyXiDF5H3i6YkSu4HeKOUTEg,WENDY Purdie,https://play-lh.googleusercontent.com/a/AATXAJxGHWJ9m9j7xipAcRlzUPfPY25RjC1DAmNgSo7C=mo,Awesome,5,0,68.00,2021-03-19 18:49:42,,
2045,gp:AOqpTOEwgRZ-Er0kD8DHBZRw48fXYRHCTL8sElzzOQLfy7e0PVYbGl0UKS1LrsP8DOr4iwLG7yhQJFqVUt7UaA,Martyn Mcdowell,https://play-lh.googleusercontent.com/a/AATXAJzj4aXm57cXzud_VzVadcqIu2BotH7LOUpk4eHF=mo,Excellent easy to use and helpful,5,0,68.00,2021-03-19 15:32:44,,
2046,gp:AOqpTOG24CQH9Q8fFUTHjCXHJJSjICl_iTj-6ITe4PZCLfhF5cGUfJMLidd65PnJIjaQBIWv9TqtBxZpFluT2A,Ann Cruickshank,https://play-lh.googleusercontent.com/a/AATXAJx6BypEP9Nv25om5wB80qPfk7FgcD4u_JzpY9Ti=mo,So easy and quick.,5,0,68.00,2021-03-19 15:11:46,,
2047,gp:AOqpTOGAe7F2p_xxtt75goSKHWjdFIzN1Dz37QAkKEV9VHy2QGgPyfW6pERdembnerNjSN7kB1b0EGekiKCKKA,Drew Clement,https://play-lh.googleusercontent.com/a-/AOh14Gj1W-n5IaqhS3mdR0nigxld0usQb5dIVgTkiWUirQ,Excellent app. Easy to use and flexible in any way I've had to use it :-) p,5,0,68.00,2021-03-19 12:39:30,,
2048,gp:AOqpTOHxXMCAsi3yMFMBVEVgLICiowdiGoA0S-oAdW00-NL98cKTqt97GYEcuICaagO9FbyeQxWtuYCLJU3Xyg,Dieter Hambloch,https://play-lh.googleusercontent.com/a-/AOh14GhNbMctVrfcxDz_uB-o42loJqWeqwfZdpiSek0yMJk,Super easy,5,0,68.00,2021-03-19 12:31:39,,
2049,gp:AOqpTOESgF-urBGuix0GkmSoTtmWSubcKjW3JR8sq0Xr1F58DH7LgtTIDZtgKboNMTNOvKHzqYNVO5AgPAigKA,Doreen Watson,https://play-lh.googleusercontent.com/a/AATXAJzl4tWArQgt4gwlKbXInCi7KSExcchMUIQQmuU=mo,Love the app it's so easy to use xxx,5,0,68.00,2021-03-19 11:52:39,,
2050,gp:AOqpTOHWBsBThv4lwc46FAOgCLKqpqY1YyAuYK0wjjyZPSFPR6hSlM7dU6pTpdbGuXrGACrXDA2iIS0bcxPYIg,Joan Gunn,https://play-lh.googleusercontent.com/a/AATXAJyV3Jg6cq8frv1q3mgBV7O-bZLwAdjfOc6zMdl2=mo,Easy and quick,4,0,68.00,2021-03-19 11:27:17,,
2051,gp:AOqpTOF_KTlZqhBrjfUVRuCIo3gotdreGKXr5vPSBr5i4oL8H9MIMOsBmBv7zQCqe7z-_crbXoeK8EbW36I7vQ,james mcmeechan,https://play-lh.googleusercontent.com/a/AATXAJylpsi7PxfFia2V4gvfQ9iTvcNh3os5ZCXohhKn=mo,"Easy to use, even know my account is always empty 😂",5,0,68.00,2021-03-19 10:53:06,,
2052,gp:AOqpTOGyzZ8fXjiVRzBB1z2wHnXeQo4o1jo74-PHthjLNkVwbGsaNxcnleKA36Tfu5qJsywjsRWnNaKnQ1LbBA,Mr CM,https://play-lh.googleusercontent.com/a/AATXAJwXggJ8_YmnaCfK-I2Yg8XvR8I9WAefISsZTAKO=mo,Used for years. Stopped working all of a sudden,1,1,68.00,2021-03-19 03:31:30,,
2053,gp:AOqpTOGl_GwANR6RMqYV4LOS2JUgaUO4xtLuYbfilJfC_pa1CJYLG-0hKoSJ-zaAW3uHZVzhh8ZCdo6Y4-8nng,Megan Ayres,https://play-lh.googleusercontent.com/a-/AOh14GgK3-clOEUd1bU_wq9zOpfwdzyHOG2W1KkluP-pQA,"It keeps saying I'm not connected to the Internet when I am so I can't use it. Before it started this drama, it was a good app",1,0,68.00,2021-03-18 23:46:55,,
2054,gp:AOqpTOH_29OtV33TfRoyIpckA9ZEnzUgrDo-LRMswV7puhTN7TynVGTrpTqJyqynVpJWrke5faZAYqWwi4aalA,daniel's channel,https://play-lh.googleusercontent.com/a-/AOh14GjfY_7lkKcoOxVfjjFdxrhvYNZU5HE0_ZE6l26Dtw,Works great,5,0,68.00,2021-03-18 20:41:21,,
2055,gp:AOqpTOFUaMpZoy7WR9cTRqlOgDuAHBwY2XV3n1PcKytvHAwB8hNDhHUC7Pa4NeXLgH22EFiQ7nslGFx7vmkdkA,Jill,https://play-lh.googleusercontent.com/a-/AOh14GgYOkwbkLtosmRJ9QVxNjHOgnU81ZUbzK4WwEJu,Easy to use.,5,0,68.00,2021-03-18 13:32:54,,
2056,gp:AOqpTOHZPA-z-IxPJeRy4VJyTaqCA8J5Ox_bCqNxZZiv0ta2HBPSUHDbwJ40lguPQ-LL5jIPHUfT-dykqnTtaw,Tony Weaver,https://play-lh.googleusercontent.com/a/AATXAJwpqg9HXlAKncieuaHP1-hJBm_V7bi3GFyHPiCy=mo,Top class,4,0,68.00,2021-03-18 13:03:50,,
2057,gp:AOqpTOER-t1XWkz6eLFxPBWoE-ubRUA_mCZmV1qKqp0Lbcq31t7i6SqXcYarhyFuI1wu_HgE-52DmIRWKidqvg,Kenneth Turnbull,https://play-lh.googleusercontent.com/a/AATXAJzKJLonLhdd9jQXYBf7nKc-y5RtKhKJU8L6F0Qh=mo,Easy to use and access,5,0,68.00,2021-03-18 11:55:52,,
2058,gp:AOqpTOFYJTGsxd4qZedqTAHxbSCIAf8nDTnfjWp6TsEXNuBNh0cJfCqrlYkiPzM3u368gyueictcxlPiMe4k1Q,Earl Johnson,https://play-lh.googleusercontent.com/a/AATXAJxYpRkhCwn9lQh9fQNOBStpCiJs3CvPfUM4PzHZ=mo,Very easy to use.,5,0,65.03,2021-03-17 22:52:10,,
2059,gp:AOqpTOEJP7X4b72z-f0HGyGW4KXt9rbhChDGZg-mO6P_2TD8lrp7GBGDanoFMz5viMVvKqZ81N34mIZzGbFnfA,Paul Tyler,https://play-lh.googleusercontent.com/a-/AOh14Gh3rzxcwN-HULVi-1FPlYcxyoM3ib9-AE71n87r6g,Excellent app,5,0,68.00,2021-03-17 17:45:24,,
2060,gp:AOqpTOF5e-uTJiQhCeXB3ZjoRyu2EKadDONRu0zG3kPEh1u6hn1bBgIN2EZ-Pa1MftUiercL3XEgfPGm8dLzSA,John Hartley,https://play-lh.googleusercontent.com/a/AATXAJy2zv5hCzbLrP6Wq1VrBlvY_msXZSELTK9qaVWZ=mo,"Had no problems , easy to use.",5,0,68.00,2021-03-17 11:39:00,,
2061,gp:AOqpTOEdykOwExeErOEI3PTl_gOqgYMqpL387l25J43Nv_RtMKY0Ug9-GercRTzxdRq5E1QVHPyXSogPUPc7SA,Mark S,https://play-lh.googleusercontent.com/a/AATXAJw2-WMTJWiAEVorZ5eRzY069wPk3oW9pawgMvBQ=mo,Great,5,0,68.00,2021-03-17 11:04:21,,
2062,gp:AOqpTOFXIfTh42bpivEsYHWi7iFyAQRGbGdwtP979-yHiVC1N-JQTFkgXy2BY5YD7PXgnuuw-Wc4b_skGyn9wA,M. K.,https://play-lh.googleusercontent.com/a-/AOh14GgTOl6LOAIGePcYExe10WF_mG5vs01rgEULgVg0QA,Secure and easy to use,5,0,65.03,2021-03-16 22:00:34,,
2063,gp:AOqpTOHv8EalSVyn1rbBpbUV8KPQRwllmaUbj1HbcbUQbOFtMmLjTeut4vKlPkB9AJdkAaIOG6hn0At0YmEr6A,Rose Rodent,https://play-lh.googleusercontent.com/a-/AOh14GifTmTBGTglNlaHliksB86rB_oMoLNHFLLMXmL14QE,Since update says I'm not connected to the internet. All the other things I'm successfully doing on the internet disagree,1,2,68.00,2021-03-16 19:28:57,,
2064,gp:AOqpTOFyL1lcZjYAKZclZqW3EnJeeU6Yed0dw2iksDEzaTtVcvbgFAR2qOcwZ5-ydI-FfAKhIChqiOLbKH2icQ,Janet Lidbetter,https://play-lh.googleusercontent.com/a/AATXAJyfryisH0TRf2sKI2ZL6IH4FEQndRwjT874yOWQ=mo,Very easy to use,5,0,68.00,2021-03-16 10:35:38,,
2065,gp:AOqpTOE30vEDMSFhdqzksKB_Tj9gzow3LMk47ZvYLN-PKTtYFXMZMahnStFSARb4VjyY6Hpj7xfUcO4ZFvVNzA,Tillie Beaton,https://play-lh.googleusercontent.com/a/AATXAJxvpA4RFAqcUvPM8u7YiYMIsbU05ypXTYMCagG8=mo,Exceptional service,5,0,68.00,2021-03-16 10:15:33,,
2066,gp:AOqpTOF9ToRPyR1Rq9GpTK8V04kFRe66O6T8BkLca6HqpQcWSiGK1-JVT6i5MSX610soBArpHyZJua8LaIWlPA,Helen Butler,https://play-lh.googleusercontent.com/a/AATXAJyKe_dCAYSRz2l_-xPTBZTirQ6Z__DEHvnXdlgk=mo,Very easy to use and for me this is very important.,5,0,68.00,2021-03-16 08:30:04,,
2067,gp:AOqpTOGfy5H8Db32aVG_HI2mzS2UpzuheKYUm2XgzcFCTcgDyStoqnbze5KIZYRfiyDPTIXE_6EBuO1mnafh1Q,Ian Rodger,https://play-lh.googleusercontent.com/a-/AOh14GhnswvcvWtXOPXW9MfaO2wF7-8PFL7VOJYNcrDSwA,Good,5,0,,2021-03-16 07:42:13,,
2068,gp:AOqpTOG9AJx2VzCn23I-u4TSV_0ATydS2RyPUGzGxGbcSenSXEM9bUz-DizTzKX8zEzpVsP9kGcYB0q4wZR59w,Helen Hollywood,https://play-lh.googleusercontent.com/a-/AOh14Gg5FjOVH88xi8L41UpJbHfep_f_LEEPULJSTd05cQ,Quick and easy to use,5,0,68.00,2021-03-16 04:50:54,,
2069,gp:AOqpTOEKYPp7OBzfYiiUGtxtb2J_Inji_tj7fIqFbnrHwhNxOZ3at413AB7Vgi4BOsGpFwIg3FUIiZa7d2yjmg,Allan Smith,https://play-lh.googleusercontent.com/a-/AOh14Gj7xkMGbT4WTE_6LSNLZp7yKJfw-Cli5f7hK-9LSw,Effortless quick straightforward. No cons.,5,0,68.00,2021-03-15 14:32:57,,
2070,gp:AOqpTOFtiF5uc5RU1Cj0E9Jw7lM2cbjAVQJlID-II37yt6lCLZXF1Kg_wmlVRPmus6N8J9jorCEM9P1XA2Cp3g,Amr Ali,https://play-lh.googleusercontent.com/a-/AOh14GjGUOjpsqNQ39GAf_ZkSXq73gEXk3tBUMyHT9QkOA,The app is good but it seems to only connect on wifi! Mobile network invisible to it!,3,0,68.00,2021-03-15 14:24:27,,
2071,gp:AOqpTOEAWiS5SFSjrGu07URReusc669edqLg8UckvtL1LcK1Zboh_K2tm4GvUsJSyPYuYFN2fuSHjMYh5X4tXw,Alexander Hankin,https://play-lh.googleusercontent.com/a-/AOh14Gjzox42gHFmPicScKV7XIGyE5AIoT0D1n1TJsPJ,Easy to use love the pay in check so easy,5,0,68.00,2021-03-15 12:52:55,,
2072,gp:AOqpTOHcTuV0pFQHktryKx1RKmzhSn9Jhy62Yb0C_DBl5QGfDKK7v2FtxBpwV_vMRtfeaMwcVGC5wTjW-Qfh2g,Lauren Mckendrick,https://play-lh.googleusercontent.com/a/AATXAJwBcqmGP_QLHr2HJIFLi8ATDDub-fxM5C7nhoHd=mo,Very Easy to use,5,0,68.00,2021-03-15 12:31:42,,
2073,gp:AOqpTOH1Qgakf8XWFIjbmNEEW-_kOyD9Y1cKjT5UsFEkz6Y0nLiOBU0Uhhq6WmsCMCvNU4lNB5-8khf8RtrEWg,Frankie Martin,https://play-lh.googleusercontent.com/a/AATXAJy3FN50lUSWaL2tas5M68l5GuU4fNww0RLO-V8D=mo,Brilliant,5,0,68.00,2021-03-15 11:48:59,,
2074,gp:AOqpTOEPjCzozcwc8aB_z2FuknTjKEMJauPL-EhRSRr7-MNEaPwXY8vAzAP6SSJEvEl_vhr176ehJBl4WIRgEA,Sean Michael Connolly,https://play-lh.googleusercontent.com/a-/AOh14GiJwCivuT38g1lCqxRwTaZVgnmrdE742yOtddfo,Does what I need it to do. Sign in junk mail is a bit annoying.,4,0,68.00,2021-03-15 09:36:14,,
2075,gp:AOqpTOG551oklJILdWV45vApYw2q9V2PgzI6W6hFQvwB9a7TmalyN1HpEX_QdEgGwcN2_56OFg_-xip4XWutyA,rosemarie tanner,https://play-lh.googleusercontent.com/a/AATXAJxkXM-9IGbXqNbdQ8vzeSOcUynMd1cfjpH6XSqOOg=mo,"This app is very quick and easy to use , can use it as many times as you like ,,, brilliant,,, Thankyou,,,,,",5,0,,2021-03-14 20:24:08,,
2076,gp:AOqpTOF6lMeH97xtCwsBtbmZn6xjznUPKz0lXUWaFvt0HZpqymukISmtPv495BC9a58ZR6lGjSCsq-cS6aMA-g,GDN1,https://play-lh.googleusercontent.com/a-/AOh14Ghy6jnbrXcFZArKlGc_6pbaR9oT4cWy7m4uSII,Easy and simple 👌🏾👌🏾,5,0,,2021-03-14 20:19:14,,
2077,gp:AOqpTOGWS6IjcaBdni31AUpuCTztI7NvWCLc0wQWtVIF3g4lTOldr5B233EgibHU3RjA4KHXs87ZoL5PcmCh8Q,Madge Walker,https://play-lh.googleusercontent.com/a-/AOh14GiRw-oRcrupLM3F1AkN2frOuu_X3W6gwUrPShF_Sw,Great service,5,0,68.00,2021-03-14 20:12:43,,
2078,gp:AOqpTOHIcbVoRkRQS-R9GuOzsKMz_qBEgJu2Kzr0iTMvQ47A4_LRDYchbyndO2mG6EaAmOYbX05PvGLbzLPBEw,Anna Phillips,https://play-lh.googleusercontent.com/a/AATXAJy2KYOjje4LeRUyQMcddLS7VbOTGUjLt7l2QOeI=mo,"I've had this app on my new phone my son both me at Christmas 2019. I've had no problems. The customer service is brilliant and I love the fact that you can put a cheque through online easily. Still great especially during lockdown as I didn't know you could put cheques that you received in until my son told me, so I can do all my banking on it",5,2,68.00,2021-03-14 19:29:41,"Hi, I'm sorry to hear you're having a problem with the app. Could you drop us an email to mobileapps@lloydsbanking.com so we can investigate this? If you could include details of the problems you're seeing any error messages, this will be a great help. Simon.",2019-01-14 10:10:55
2079,gp:AOqpTOEeirrkahH0vkmaRvB6Ki94w6KT2_S_0kDQfESBxhU0GtP1ICenc6_06AsCQpfdUesu7Q3aMZNoZ9w8pg,Fiona Livingstone,https://play-lh.googleusercontent.com/a/AATXAJwHygpYtCXmaYKB73RI4Yx_tXDAYtprtWN6QuD7=mo,Excellent,5,0,,2021-03-14 15:43:39,,
2080,gp:AOqpTOHsXsqeKEvtp_rg09hnddRw8umjuhEdOfpffRChAc6tKMnYYnB0NNcJQkX1BkccoBLI07dSUuZJRstbkQ,James Braid,https://play-lh.googleusercontent.com/a/AATXAJylfVg8bjPNoULlbeBJt-KXR3Qg75YyxnU-mJbA=mo,Easy to arrange.,5,0,68.00,2021-03-14 13:25:48,,
2081,gp:AOqpTOH3M_C55yBzLi2GY750e4ij9v-rV0yR2Qp7hkoH7W8mTvLz_4EBShG-LY8q3OfBuOB6ROYhwIKa30B5tw,Steven Taggart,https://play-lh.googleusercontent.com/a/AATXAJwGwdhVDn_6ZERewPjw-i9diNXmPlugCYc2ypJ5=mo,Excellent app,5,0,68.00,2021-03-14 12:06:27,,
2082,gp:AOqpTOFGFryfAiy3ux1DDorqKY2YkP_6aEQ_AwoZMhCY7xZtXrlbHNDA_45hofLQm1cTb4oKiPUJGMxtR1av5Q,Norbert Grabowski,https://play-lh.googleusercontent.com/a/AATXAJzBxW_jyVrVfapQl2YuKBkCyKSV7f3Hj6xZh2PC=mo,"All nice and smooth, I'm using it more often than website.",5,0,68.00,2021-03-14 11:34:55,,
2083,gp:AOqpTOGUF6W1ERdGtDsnPZw9b9koI_iZC8j0w5RWQAjXvIrVp1H4y3biWp9DCfiRK5CbWL4pwEd36ZTPb3CAZg,Irene Mclean,https://play-lh.googleusercontent.com/a/AATXAJweoN1El2zLVvPO5Lvp871vzQzEZxpPsv3fTMjmow=mo,So easy to work with and fast work,5,0,68.00,2021-03-14 10:44:10,,
2084,gp:AOqpTOHxqHCXbzRD5U0_ffDNqX3NzI0KI3Eg4lr2VfPzLaSgp1Fq94d95Un27c5hxBX8BNPAss7YidIu2cHocA,Gail Rumsby,https://play-lh.googleusercontent.com/a-/AOh14GiFmmjbRu5VtXtDeHZGXoRMb6hrJaDKZI6Kzo7Z6A,Simple to navigate,5,0,68.00,2021-03-14 10:22:45,,
2085,gp:AOqpTOE0dTTVNWsocXg-93Vjy8XM1WPFjMqYNs0rIoUe6Qqo0WYgMRATdtII_eN4wQ94iWyTa0fHovRv65UTQw,Richard McNeill,https://play-lh.googleusercontent.com/a/AATXAJx27O_pJkDpvoZkqtoOORPOZvmIqeZQf7mi6PNa=mo,Brilliant,5,0,68.00,2021-03-13 16:36:35,,
2086,gp:AOqpTOF8ypvIAaoCjMIUYDhe27UDcEjBJAaFG5XFZ5Rl1LPua4haQAulMrb1caPOSAidwgwMqiZfonErVzH0EQ,Peter Lackey,https://play-lh.googleusercontent.com/a/AATXAJzttjwZnaMbFU8kHFCImnQ5LAVY_AqTvFZg4CK_=mo,Very good,5,0,64.06,2021-03-13 13:39:30,,
2087,gp:AOqpTOECiEyw0SKKFpPRZooHREE0Rp13m4S2trSX6SFeF4tspA5qEgYe-TXFLT9VLHL88ddoLzNpFCe1BUofNg,whisky galore,https://play-lh.googleusercontent.com/a/AATXAJz1dcu5TqQm4p7cxVpvnAhAfBqZ7fuo_FvbeE4w=mo,Easy to use and control your finances.,5,0,68.00,2021-03-13 11:48:16,,
2088,gp:AOqpTOF0G9TUuTJ3Kajqlaqa1lTSMCXlij8bMQA7gj9RKdeTLxiQlrooEniBHBpsjNqesOeS6EKEPF2fKoKfMQ,Davie Mcgarry,https://play-lh.googleusercontent.com/a/AATXAJxPWcRu0FbDBH21dHnm9KIT8vvCdaB0xmi6zImD=mo,Great app works just like I want and easy to work fast and do my transfers quickly 😀,5,0,,2021-03-13 10:30:38,,
2089,gp:AOqpTOFg9qauYeFG_TBvKyBCbZSmlzu5FVOZw3h1ZHRxxy3yAvVXvtoiV7vSv_8TCUNHurCe5Ke_eFXdr-4z5A,Craig Dyet,https://play-lh.googleusercontent.com/a/AATXAJwqvAU-i2bczAc2u-Phx1BiPSURCHYSrN8oQ1ji=mo,nng,1,0,,2021-03-13 08:30:33,,
2090,gp:AOqpTOFZ8nD9wxz7QfUXMXMO6Ei6LZu-PrkngKpOfHWn-pomBL4KE5AKmFvIpqJmWX6Dc7LVITGan6XzPoxYPQ,Phillip Pennycott,https://play-lh.googleusercontent.com/a/AATXAJyxsJkQZKuwEBg00EbHcQQuW_PzG95qaoGkvoT0=mo,Easy and safe,5,0,,2021-03-12 22:01:40,,
2091,gp:AOqpTOGyCZujzYVFaHPCOm-emuDQaoi178D-6P3wyEKhSMc5SADM5mbtlxRxnhxpM3w8M9uz0nHd2BIyBUwAfg,Donald John M Macdonald,https://play-lh.googleusercontent.com/a-/AOh14GjJCXrSu5TyQuVYSOSyXR4YNAokBkiUFHdMeJEr2g,Terrible does not work,1,0,68.00,2021-03-12 21:34:27,,
2092,gp:AOqpTOFd4XdjFGkZ-G5t5-1ZP-FWrPWkJ2AikdYX2ombuaAxPG9rnJdKEg42xjNOUBoc6iHPKAbwbCsrpKkVSg,eddie johnstone,https://play-lh.googleusercontent.com/a/AATXAJy3fXMs453UT8zzJn4qtUXzvn4avSpJsXOQJZKH=mo,Btilliant,5,0,,2021-03-12 19:56:46,,
2093,gp:AOqpTOFixQXsHo1Yy_kBqkaDxwF5ix2690wZizdqx3vd1nfeuoPxABtBNl6B_jtWuxh6maoHib1W1UFMypNg9Q,Stephen Farquhar,https://play-lh.googleusercontent.com/a/AATXAJwFdeToU4AZirax3jnZ3sTSVktBo25s7_edrqxY=mo,Very easy to use,5,0,,2021-03-12 19:46:18,,
