,review,userName,title,date,developerResponse,isEdited,rating
1789,Have recently switched from M&S bank due to their very poor online and phone banking apps so am delighted at how easy this is to use on the move and when with friends!!,Feefee2704,Brilliant!!,2016-08-26 19:34:29,,False,5
1790,Not pretty or fancy just does what you want. As with anything related to finance its always worth taking time to understand the various options and how the information is displayed,Justinthenic,Does the job,2016-04-29 18:58:09,,False,5
1791,Works well. I've complained about not being able to edit existing recipient's details when making international transfers and this is now possible. Best yet.,Harold Hare,Really Fast and works smoothly for me,2016-02-26 10:28:41,,False,5
1792,Since update the app is slower to load and encounters technical problems often meaning I can't log in.,Manicmonkey,Why do updates cause problems it never had.,2016-02-04 22:03:56,,False,5
1793,"Fast, easy to log on and use.
Does everything I need to do online.
Check balance, track incoming and outgoing payments and make payments to other accounts.",D'nloader,Brilliant app.,2015-05-23 13:08:35,,False,5
1794,"This banking app is great! It's easy to use and quick to log in, much better than Santander where you need to give your life story to log in 😬. 
The only improvement I can think of is fingerprint log in then it would be a perfect 5*",Smax71,Excellent app,2015-12-08 18:31:19,,False,4
1795,"Really wouldn't recommend to anyone using an iPhone or a blackberry, the app hasn't worked on either of mine ever. Would be so useful if it did work but unfortunately doesn't, waste of time.",Rodgerbronson,Not good,2012-12-27 12:58:53,,False,5
1796,"This is a very efficient app, allowing me to do my banking on the go. Everything is at my fingertips, making life that little bit easier when managing my financial affairs.",Kopture,Easy and convenient,2017-05-25 07:44:10,,False,5
1797,Downloaded the app and everything works so easily and so simple to use. Does everything you need from an app. Great addition to my IPhone - supports in the goal of never taking a wallet out,Ronhuntley8,Top banking app,2017-01-22 09:58:52,,False,5
1798,"The new version feels like a change for change's sake, particularly the design. I personally preferred the previous design, and think the effort would have been better spent adding new features like share dealing to the app.",Coenaco,Preferred previous design,2016-11-18 22:45:59,,False,4
1799,Easy and clear to use but can fail to launch often and takes you to you have been logged out screen. Would also like not to have instant log out when you move off the banking screen. Have a time not instant log out!,Gavaliscott,Clear to use but...,2016-08-22 08:52:23,,False,3
1800,"Tried everything to get this app to work on my iPhone 4s, including an age on the phone. Fails the authentication on the last step...very disappointing!",Marbolyn,Disappointed,2016-07-13 17:49:58,,False,5
1801,"Use this app every day without even a smidge of bother so far. Find the interface extremely easy to use, no problems with bugs or anything like that - all round useful app.",KrombopolousMicheal,Great App,2015-12-05 08:27:38,,False,5
1802,"Have had 2 main problems with this app. You cannot delete ppl set up previously via the app, needs to be on a PC / laptop. 
Secondly transfers usually show immediately but are not currently, meaning you are unsure if you have paid something or not. No warning information on the site about the technical issues to when I sent it again I was told to contact the person for a refund-shambles BOS!",Julietots,Poor app,2016-05-02 22:15:01,,False,1
1803,"Do all banking online so felt it might be useful on the move to have the app on the iPhone 6.
All I get is the tech apology - have never managed to log in.
BOS Help desk don't know anything about it - they clearly don't look at the App store reviews.
How is it that there are two distinct classes of user? Those that say it is great and those that are frustrated by the problems trying to login.
Get it fixed BOS",Jo Bloggs 2,Difficult to see the amazing bit,2016-03-24 15:48:30,,False,1
1804,"I have been using this app for few years now and I think it is brilliant to keep up to date with my balance, make payments, do transfers, life would not be the same without this app.",ZaM-CTG,Ohhhhh Aiiiii,2015-09-14 08:13:53,,False,5
1805,Does everything I need it to do quickly and efficiently. Very easy to use and navigate. Only issue I have is it sometimes crashes or needs multiple login attempts due to poor internet/4G connection.,Jadey28264940,Very happy with it,2015-11-30 00:24:11,,False,4
1806,"Very good app with easy menus and intuitive buttons. Some functionality not available on app that can be done on website eg inbox msgs, but nothing that can't wait. Excellent!",Susu@78,Excellent simple and easy to use,2015-07-20 10:30:33,,False,5
1807,Seems to work well. I particularly like the planned travel option although this is well hidden. It would be nice to use the touch sensor but entering 3 digits is hardly difficult.,Browgars,Works fine on IPhone 6,2015-05-06 17:56:25,,False,5
1808,Really useful app for on the go banking. Prevents me having to go to cash lines to check my balance. I can also make transfer payments to my savings account instantly! Brilliant app used every day x,John James Parton,So handy!,2015-04-28 14:17:22,,False,5
1809,"I really like this app, it is so easy to use.  I can keep track of all of my accounts with one quick log in.   It is perfect for making quick payments and transfers.",Jedwardfan10,"Great, very convenient!",2015-04-01 21:09:13,,False,5
1810,"Great app, so easy to use and fast. The only issue I've had is with international payments which should really be done with a computer anyway as they get quite complicated.",katihiggins,No Complaints,2014-11-04 16:04:38,,False,5
1811,Allows me to do most of my banking on the move. Not had any issues. Would be good if credit card was linked in as well but have same issue with Internet version so something for the future maybe.,Cstlam,Great App,2015-03-18 10:41:11,,False,4
1812,"I have not had one problem with this app, has every little piece of information you need, works fast and fluent in everyway, it's a fantastic help no matter where and when you need it.",craig9547,App is great,2014-08-22 13:26:33,,False,5
1813,Best version yet but as mentioned in some other reviews it does seem to 'stick' at times when trying to move between accounts. Great for transferring and making payments and I now use it in preference to my laptop,Hunt4Season,Improved,2014-11-01 09:58:16,,False,4
